"word","count","prob"
"hom'",152,8.336552046827553e-07
"etude'",152,8.336552046827553e-07
"viu'",152,8.336552046827553e-07
"fatima'",152,8.336552046827553e-07
"loe`",151,8.281706309677372e-07
"eugenie'",151,8.281706309677372e-07
"veronica'",150,8.226860572527192e-07
"herve'",150,8.226860572527191e-07
"svd-",150,8.226860572527192e-07
"legion'",150,8.226860572527192e-07
"edith'",150,8.226860572527191e-07
"pre^",150,8.226860572527193e-07
"chui~",149,8.17201483537701e-07
"alizee'",149,8.17201483537701e-07
"araujo'",149,8.17201483537701e-07
"higuain'",149,8.17201483537701e-07
"meneville'",149,8.17201483537701e-07
"bong.",149,8.17201483537701e-07
"keo?",149,8.17201483537701e-07
"comite'",149,8.17201483537701e-07
"mystere`",149,8.17201483537701e-07
"nestle'",149,8.17201483537701e-07
"exupery'",148,8.117169098226829e-07
"apres`",148,8.117169098226829e-07
"hui?",148,8.117169098226829e-07
"ly`",148,8.117169098226829e-07
"xep.",147,8.062323361076648e-07
"urvalsdeild'",147,8.062323361076648e-07
"mane'",147,8.062323361076648e-07
"moliere`",147,8.062323361076648e-07
"cedric'",146,8.007477623926466e-07
"chip'",146,8.007477623926466e-07
"istvan'",146,8.007477623926466e-07
"abbe'",146,8.007477623926466e-07
"toac.",146,8.007477623926466e-07
"pa`",146,8.007477623926466e-07
"interes'",146,8.007477623926466e-07
"nhom~",146,8.007477623926466e-07
"nghinh~",145,7.952631886776285e-07
"ed'",145,7.952631886776285e-07
"quan`",145,7.952631886776285e-07
"maracana~",145,7.952631886776285e-07
"tranh`",145,7.952631886776285e-07
"penedes`",145,7.952631886776285e-07
"vikingur'",145,7.952631886776285e-07
"ngai'",144,7.897786149626104e-07
"paraiso'",144,7.897786149626104e-07
"plo]",144,7.897786149626104e-07
"sin'",144,7.897786149626104e-07
"setif'",144,7.897786149626104e-07
"nhinh?",143,7.842940412475922e-07
"cum`",143,7.842940412475922e-07
"khanh?",143,7.842940412475922e-07
"chui`",143,7.842940412475922e-07
"ra'",143,7.842940412475922e-07
"men`",142,7.788094675325741e-07
"etat'",142,7.788094675325741e-07
"leonard'",142,7.788094675325741e-07
"albeniz'",142,7.788094675325741e-07
"elisabeth'",141,7.733248938175559e-07
"sd-",141,7.733248938175562e-07
"huynh'",141,7.733248938175559e-07
"queretaro'",141,7.733248938175559e-07
"fundacion'",141,7.733248938175559e-07
"tld-",140,7.678403201025379e-07
"tyros'",140,7.678403201025378e-07
"teh?",140,7.678403201025378e-07
"belem'",140,7.678403201025378e-07
"societa`",139,7.623557463875197e-07
"mooc'",139,7.623557463875197e-07
"fee'",139,7.623557463875197e-07
"chretien'",138,7.568711726725015e-07
"clohid-",138,7.568711726725016e-07
"trun`",138,7.568711726725015e-07
"mejia'",138,7.568711726725015e-07
"loi?",138,7.568711726725015e-07
"aerienne'",138,7.568711726725015e-07
"xito]",138,7.568711726725016e-07
"sap.",138,7.568711726725015e-07
"galeria'",138,7.568711726725016e-07
"choe.",137,7.513865989574835e-07
"roc.",137,7.513865989574835e-07
"stephanie'",137,7.513865989574835e-07
"teca{",137,7.513865989574835e-07
"roman'",137,7.513865989574835e-07
"giay'",137,7.513865989574835e-07
"aime'",137,7.513865989574835e-07
"cac.",137,7.513865989574835e-07
"lip'",136,7.459020252424654e-07
"thim'",136,7.459020252424654e-07
"ngoanh?",136,7.459020252424654e-07
"xia?",136,7.459020252424654e-07
"sa.",135,7.404174515274472e-07
"freres`",135,7.404174515274472e-07
"keflavik'",135,7.404174515274472e-07
"ngoc'",135,7.404174515274472e-07
"esperance'",135,7.404174515274472e-07
"oan?",135,7.404174515274472e-07
"hinh~",135,7.404174515274472e-07
"pu'",135,7.404174515274472e-07
"cho`",135,7.404174515274472e-07
"tuo[",135,7.404174515274472e-07
"nhe`",134,7.349328778124291e-07
"thi?",134,7.349328778124291e-07
"sergio'",134,7.349328778124291e-07
"nhun`",134,7.349328778124291e-07
"angoule^",134,7.349328778124291e-07
"michoacan'",133,7.29448304097411e-07
"almodovar'",133,7.29448304097411e-07
"nghen.",133,7.29448304097411e-07
"thoa{",133,7.29448304097411e-07
"vari'",133,7.29448304097411e-07
"sam?",133,7.29448304097411e-07
"consulte'",132,7.239637303823928e-07
"thai`",132,7.239637303823928e-07
"khen`",132,7.239637303823928e-07
"cecile'",132,7.239637303823928e-07
"tet'",132,7.239637303823928e-07
"ang?",132,7.239637303823928e-07
"timea'",132,7.239637303823928e-07
"dario'",132,7.239637303823928e-07
"bim'",132,7.239637303823928e-07
"nang.",131,7.184791566673747e-07
"aube'",131,7.184791566673747e-07
"strycova'",131,7.184791566673747e-07
"tung?",131,7.184791566673747e-07
"eve^",130,7.129945829523565e-07
"pi'",130,7.129945829523565e-07
"tau'",130,7.129945829523565e-07
"memoires'",130,7.129945829523565e-07
"diu'",130,7.129945829523565e-07
"nep.",130,7.129945829523565e-07
"vasquez'",130,7.129945829523565e-07
"belen'",129,7.075100092373384e-07
"dui'",129,7.075100092373384e-07
"ampere`",129,7.075100092373384e-07
"tit.",129,7.075100092373384e-07
"ghie^",129,7.075100092373384e-07
"nam.",128,7.020254355223203e-07
"catolica'",128,7.020254355223203e-07
"eo'",127,6.965408618073021e-07
"davila'",127,6.965408618073021e-07
"ke'",127,6.965408618073021e-07
"liberte'",127,6.965408618073021e-07
"jardin'",127,6.965408618073021e-07
"ghe.",127,6.965408618073021e-07
"ngut'",127,6.965408618073021e-07
"dali'",127,6.965408618073021e-07
"linh.",126,6.91056288092284e-07
"anre^",126,6.91056288092284e-07
"jan'",126,6.91056288092284e-07
"dem`",126,6.91056288092284e-07
"leixoes~",126,6.91056288092284e-07
"lu'",126,6.91056288092284e-07
"quanh.",126,6.91056288092284e-07
"gie~",126,6.91056288092284e-07
"rzeszow'",126,6.91056288092284e-07
"gia.",126,6.910562880922841e-07
"chanh`",126,6.91056288092284e-07
"edition'",126,6.91056288092284e-07
"toe'",125,6.85571714377266e-07
"xang'",125,6.85571714377266e-07
"ge^",125,6.855717143772663e-07
"choa{",125,6.85571714377266e-07
"pa'",125,6.85571714377266e-07
"padme'",125,6.85571714377266e-07
"pxd-",124,6.80087140662248e-07
"gioi`",124,6.800871406622478e-07
"sebastiao~",124,6.800871406622478e-07
"roi`",124,6.800871406622478e-07
"ngoam.",123,6.746025669472297e-07
"hua`",123,6.746025669472297e-07
"mene'",123,6.746025669472299e-07
"premiere`",122,6.691179932322116e-07
"nai?",122,6.691179932322116e-07
"xo'",122,6.691179932322116e-07
"vo.",122,6.691179932322116e-07
"ngoeo`",122,6.691179932322116e-07
"thung~",121,6.636334195171934e-07
"su?",121,6.636334195171934e-07
"ghi`",121,6.636334195171934e-07
"nin'",121,6.636334195171934e-07
"gregoire'",121,6.636334195171934e-07
"duran'",120,6.581488458021753e-07
"nit'",120,6.581488458021753e-07
"tachira'",120,6.581488458021753e-07
"cezanne'",120,6.581488458021753e-07
"in'",120,6.581488458021753e-07
"waren'",120,6.581488458021753e-07
"nhoi'",120,6.581488458021753e-07
"memoire'",119,6.526642720871572e-07
"loa'",119,6.526642720871572e-07
"bon`",119,6.526642720871572e-07
"bahia'",119,6.526642720871572e-07
"buk'",119,6.526642720871572e-07
"perigord'",119,6.526642720871572e-07
"nhang~",119,6.526642720871572e-07
"diputacion'",119,6.526642720871572e-07
"maranhao~",119,6.526642720871572e-07
"zemplin'",119,6.526642720871572e-07
"nay~",119,6.526642720871572e-07
"a.",118,6.47179698372139e-07
"philipphe^",118,6.47179698372139e-07
"petrus'",118,6.47179698372139e-07
"paraiba'",118,6.47179698372139e-07
"zoltan'",118,6.47179698372139e-07
"maritimo'",118,6.47179698372139e-07
"aerospatiale'",118,6.47179698372139e-07
"bibliotheque`",118,6.47179698372139e-07
"rincon'",117,6.416951246571209e-07
"jozsef'",117,6.416951246571209e-07
"sale^",117,6.41695124657121e-07
"nestor'",117,6.416951246571209e-07
"mere`",117,6.416951246571209e-07
"phang`",117,6.416951246571209e-07
"bot'",117,6.416951246571209e-07
"modele`",117,6.416951246571209e-07
"cuaron'",117,6.416951246571209e-07
"anzoategui'",117,6.416951246571209e-07
"pa?",117,6.416951246571209e-07
"medicis'",117,6.416951246571209e-07
"uychu?",117,6.416951246571209e-07
"academica'",117,6.416951246571209e-07
"xap'",116,6.362105509421027e-07
"giong`",116,6.362105509421027e-07
"carre'",116,6.362105509421027e-07
"nep'",116,6.362105509421027e-07
"hui.",116,6.362105509421027e-07
"marechal'",116,6.362105509421027e-07
"hich'",116,6.362105509421027e-07
"mya'",116,6.362105509421027e-07
"michele`",115,6.307259772270846e-07
"khe~",115,6.307259772270846e-07
"elias'",115,6.307259772270846e-07
"choco'",115,6.307259772270846e-07
"covilha~",114,6.252414035120665e-07
"cacbon'",114,6.252414035120665e-07
"symone'",114,6.252414035120666e-07
"cancun'",114,6.252414035120665e-07
"aviacion'",113,6.197568297970484e-07
"piaui'",113,6.197568297970484e-07
"hau'",113,6.197568297970484e-07
"tucuman'",113,6.197568297970484e-07
"bethune'",113,6.197568297970484e-07
"bong`",113,6.197568297970484e-07
"gium`",112,6.142722560820303e-07
"sandor'",112,6.142722560820303e-07
"atiso]",112,6.142722560820303e-07
"ruc'",112,6.142722560820303e-07
"lozere`",112,6.142722560820303e-07
"pepe'",112,6.142722560820302e-07
"ou`",112,6.142722560820303e-07
"cha'",111,6.087876823670122e-07
"trung?",111,6.087876823670122e-07
"cisse'",111,6.087876823670122e-07
"buble'",111,6.087876823670122e-07
"to'",111,6.087876823670122e-07
"gui`",111,6.087876823670122e-07
"chong`",111,6.087876823670122e-07
"tichy'",111,6.087876823670122e-07
"julio'",111,6.087876823670122e-07
"ua`",111,6.087876823670122e-07
"marin'",111,6.087876823670122e-07
"peringuey'",110,6.03303108651994e-07
"pathe'",110,6.03303108651994e-07
"marche'",110,6.03303108651994e-07
"von'",110,6.03303108651994e-07
"gericault'",110,6.03303108651994e-07
"giu~",110,6.03303108651994e-07
"julian'",110,6.03303108651994e-07
"thay`",110,6.03303108651994e-07
"nha'",110,6.03303108651994e-07
"lim`",109,5.978185349369759e-07
"dam.",109,5.978185349369759e-07
"ray`",109,5.978185349369759e-07
"nhoe`",109,5.978185349369759e-07
"ferte'",109,5.978185349369759e-07
"ben.",109,5.978185349369759e-07
"ad-",109,5.978185349369761e-07
"ceara'",109,5.978185349369759e-07
"pais'",109,5.978185349369759e-07
"paris'",109,5.978185349369759e-07
"ria?",108,5.923339612219578e-07
"cua`",108,5.923339612219578e-07
"falcon'",108,5.923339612219578e-07
"irene`",108,5.923339612219578e-07
"aeroport'",108,5.923339612219578e-07
"holguin'",108,5.923339612219578e-07
"ia?",108,5.923339612219578e-07
"southve^",108,5.923339612219578e-07
"gaston'",108,5.923339612219578e-07
"bua?",107,5.868493875069396e-07
"extre^",107,5.868493875069396e-07
"ete'",107,5.868493875069396e-07
"siniakova'",107,5.868493875069396e-07
"quen`",107,5.868493875069396e-07
"jut'",107,5.868493875069396e-07
"ze^",106,5.813648137919217e-07
"quet.",106,5.813648137919215e-07
"nhum'",106,5.813648137919215e-07
"beo?",106,5.813648137919215e-07
"epoque'",106,5.813648137919215e-07
"eusebio'",106,5.813648137919215e-07
"cha.",105,5.758802400769034e-07
"lea'",105,5.758802400769034e-07
"gan.",105,5.758802400769034e-07
"olimpico'",105,5.758802400769034e-07
"chac'",104,5.703956663618852e-07
"ngao'",104,5.703956663618852e-07
"bua.",104,5.703956663618852e-07
"ind-",104,5.703956663618854e-07
"fanto]",104,5.703956663618853e-07
"tran?",104,5.703956663618852e-07
"kho`",104,5.703956663618852e-07
"alize'",104,5.703956663618852e-07
"paramo'",103,5.649110926468671e-07
"alexand-",103,5.649110926468672e-07
"valerie'",103,5.649110926468671e-07
"tui.",103,5.649110926468671e-07
"thang?",103,5.649110926468671e-07
"lai?",103,5.649110926468671e-07
"gap'",103,5.649110926468671e-07
"troi.",103,5.649110926468671e-07
"autonoma'",103,5.649110926468671e-07
"josephine'",102,5.594265189318489e-07
"dia`",102,5.594265189318489e-07
"salon'",102,5.594265189318489e-07
"federacion'",102,5.594265189318489e-07
"aeromexico'",102,5.594265189318489e-07
"thanh?",101,5.539419452168309e-07
"matias'",101,5.539419452168309e-07
"bruguiere`",101,5.539419452168309e-07
"zlate'",100,5.484573715018128e-07
"vich'",100,5.484573715018128e-07
"actord-",100,5.484573715018127e-07
"evolution'",100,5.484573715018128e-07
"valery'",100,5.484573715018128e-07
"german'",100,5.484573715018128e-07
"loang'",100,5.484573715018128e-07
"yanez'",100,5.484573715018128e-07
"vuo[",100,5.484573715018128e-07
"phun`",100,5.484573715018128e-07
"urbano]",100,5.484573715018128e-07
"pique'",100,5.484573715018128e-07
"tribi'",100,5.484573715018128e-07
"bartolome'",99,5.429727977867946e-07
"chiloe'",99,5.429727977867946e-07
"forlan'",99,5.429727977867946e-07
"lau'",99,5.429727977867946e-07
"neufcha}",99,5.429727977867946e-07
"and-",99,5.429727977867947e-07
"levy'",98,5.374882240717765e-07
"triu~",98,5.374882240717765e-07
"dunajska'",98,5.374882240717765e-07
"non~",98,5.374882240717765e-07
"compiegne`",98,5.374882240717765e-07
"novotna'",98,5.374882240717765e-07
"regional'",98,5.374882240717765e-07
"chun`",98,5.374882240717765e-07
"sukova'",98,5.374882240717765e-07
"gau`",98,5.374882240717765e-07
"may?",98,5.374882240717765e-07
"chui'",98,5.374882240717765e-07
"pre'",97,5.320036503567584e-07
"etendard'",97,5.320036503567584e-07
"lia'",97,5.320036503567584e-07
"bearn'",97,5.320036503567584e-07
"cucuta'",97,5.320036503567584e-07
"i`",97,5.320036503567584e-07
"ngac'",97,5.320036503567584e-07
"vagar'",97,5.320036503567584e-07
"ferencvaros'",97,5.320036503567584e-07
"gai~",97,5.320036503567584e-07
"bor'",96,5.265190766417402e-07
"nicolo`",96,5.265190766417402e-07
"su.",96,5.265190766417402e-07
"ferrieres`",96,5.265190766417402e-07
"menendez'",96,5.265190766417402e-07
"angelica'",96,5.265190766417402e-07
"matya'",96,5.265190766417402e-07
"nhich'",96,5.265190766417402e-07
"ca.",96,5.265190766417402e-07
"trocadero'",96,5.265190766417402e-07
"garces'",96,5.265190766417402e-07
"linh?",96,5.265190766417402e-07
"nhau`",95,5.210345029267221e-07
"quai.",95,5.210345029267221e-07
"pal'",95,5.210345029267221e-07
"gan`",95,5.210345029267221e-07
"cad-",95,5.210345029267221e-07
"theophile'",95,5.210345029267221e-07
"superieur'",95,5.210345029267221e-07
"polanow'",94,5.15549929211704e-07
"ibv'",94,5.15549929211704e-07
"lim.",94,5.15549929211704e-07
"carxto[",94,5.15549929211704e-07
"chem`",94,5.15549929211704e-07
"rades`",94,5.15549929211704e-07
"massena'",94,5.15549929211704e-07
"gabor'",94,5.15549929211704e-07
"queo.",94,5.15549929211704e-07
"lem'",93,5.100653554966858e-07
"cuellar'",93,5.100653554966858e-07
"tad-",93,5.100653554966859e-07
"antologia'",93,5.100653554966858e-07
"historia'",93,5.100653554966858e-07
"bermudez'",92,5.045807817816677e-07
"ribery'",92,5.045807817816677e-07
"asi'",92,5.045807817816677e-07
"phun'",92,5.045807817816677e-07
"hua?",92,5.045807817816677e-07
"mahe'",92,5.045807817816677e-07
"tanh.",92,5.045807817816677e-07
"penelope'",92,5.045807817816677e-07
"beziers'",92,5.045807817816677e-07
"latecoe`",92,5.045807817816677e-07
"banh?",92,5.045807817816677e-07
"buza{",91,4.990962080666497e-07
"chue^",91,4.990962080666497e-07
"xoa~",91,4.990962080666496e-07
"inacio'",91,4.990962080666496e-07
"celia'",91,4.990962080666496e-07
"vanad-",91,4.990962080666496e-07
"kralove'",91,4.990962080666497e-07
"coutiere`",91,4.990962080666496e-07
"thua?",91,4.990962080666496e-07
"abbes`",91,4.990962080666496e-07
"fabian'",91,4.990962080666496e-07
"novak'",91,4.990962080666496e-07
"binh.",91,4.990962080666496e-07
"stefano'",90,4.936116343516314e-07
"xep'",90,4.936116343516314e-07
"khe`",90,4.936116343516314e-07
"mbappe'",90,4.936116343516314e-07
"thop'",90,4.936116343516314e-07
"choe'",90,4.936116343516314e-07
"may.",90,4.936116343516315e-07
"setubal'",90,4.936116343516314e-07
"esta'",90,4.936116343516315e-07
"tonle'",90,4.936116343516314e-07
"pan'",90,4.936116343516314e-07
"poblacion'",90,4.936116343516315e-07
"cach.",90,4.936116343516314e-07
"xtie^",90,4.936116343516314e-07
"cop'",89,4.881270606366134e-07
"sacre'",89,4.881270606366134e-07
"khao'",89,4.881270606366134e-07
"nhao'",89,4.881270606366134e-07
"giat'",89,4.881270606366134e-07
"peter'",89,4.881270606366134e-07
"mitre'",88,4.826424869215953e-07
"mun?",88,4.826424869215953e-07
"chorzow'",88,4.826424869215953e-07
"don`",88,4.826424869215953e-07
"hantuchova'",88,4.826424869215953e-07
"nga.",88,4.826424869215953e-07
"ruc.",88,4.826424869215953e-07
"ele'",88,4.826424869215953e-07
"dias'",88,4.826424869215953e-07
"the'",88,4.826424869215953e-07
"asterix'",88,4.826424869215953e-07
"creteil'",88,4.826424869215953e-07
"loet.",88,4.826424869215953e-07
"echeverria'",88,4.826424869215953e-07
"quien'",87,4.771579132065771e-07
"thot'",87,4.771579132065771e-07
"simeon'",87,4.771579132065771e-07
"then`",87,4.771579132065771e-07
"peo'",87,4.771579132065771e-07
"ro.",87,4.771579132065771e-07
"com`",87,4.771579132065771e-07
"cato]",87,4.77157913206577e-07
"pie^",87,4.771579132065771e-07
"bra{",87,4.771579132065771e-07
"pla}",87,4.771579132065771e-07
"xxxxnho?",87,4.771579132065771e-07
"carriere`",87,4.771579132065771e-07
"funes`",86,4.71673339491559e-07
"cancion'",86,4.71673339491559e-07
"atla}",86,4.71673339491559e-07
"gie'",86,4.71673339491559e-07
"hercules'",86,4.71673339491559e-07
"nano]",86,4.716733394915591e-07
"medoc'",86,4.71673339491559e-07
"pasion'",86,4.71673339491559e-07
"giud-",85,4.6618876577654084e-07
"corbieres`",85,4.6618876577654084e-07
"romario'",85,4.6618876577654084e-07
"biu.",85,4.6618876577654084e-07
"velasquez'",85,4.6618876577654084e-07
"guaido'",85,4.6618876577654084e-07
"rose'",85,4.6618876577654084e-07
"amo]",85,4.6618876577654084e-07
"phu~",85,4.6618876577654084e-07
"nan'",85,4.6618876577654084e-07
"lucio'",85,4.6618876577654084e-07
"trouvere`",85,4.6618876577654084e-07
"nhanh?",85,4.6618876577654084e-07
"rung'",85,4.6618876577654084e-07
"puo]",84,4.607041920615228e-07
"evreux'",84,4.607041920615227e-07
"piotrkow'",84,4.607041920615227e-07
"rao?",84,4.607041920615227e-07
"ngu`",84,4.607041920615227e-07
"lon.",84,4.607041920615227e-07
"lazaro'",84,4.607041920615227e-07
"carcino]",84,4.607041920615227e-07
"duna{",84,4.6070419206152276e-07
"ujpest'",84,4.607041920615227e-07
"truy`",84,4.607041920615227e-07
"ingles'",84,4.607041920615227e-07
"nhe~",83,4.5521961834650457e-07
"phai`",83,4.5521961834650457e-07
"ostrow'",83,4.5521961834650457e-07
"revolution'",83,4.5521961834650457e-07
"thap.",83,4.5521961834650457e-07
"eme`",83,4.5521961834650457e-07
"segria`",83,4.5521961834650457e-07
"europeenne'",83,4.5521961834650457e-07
"xum'",83,4.5521961834650457e-07
"lau`",83,4.5521961834650457e-07
"bezier'",83,4.5521961834650457e-07
"es'",83,4.5521961834650457e-07
"xem'",82,4.4973504463148643e-07
"traite'",82,4.4973504463148643e-07
"nhun~",82,4.4973504463148643e-07
"ceret'",82,4.4973504463148643e-07
"etait'",82,4.4973504463148643e-07
"chu~",82,4.4973504463148643e-07
"wilanow'",82,4.4973504463148643e-07
"veronique'",82,4.4973504463148643e-07
"nacion'",82,4.4973504463148643e-07
"late^",81,4.442504709164683e-07
"ze'",81,4.442504709164683e-07
"quanh'",81,4.442504709164683e-07
"cibulkova'",81,4.442504709164683e-07
"thai~",81,4.442504709164683e-07
"beltran'",81,4.442504709164683e-07
"vaticano]",81,4.442504709164683e-07
"pu+",81,4.442504709164685e-07
"dum.",81,4.442504709164683e-07
"ka}",81,4.442504709164685e-07
"chilevision'",80,4.387658972014502e-07
"andree'",80,4.3876589720145016e-07
"oa`",80,4.387658972014502e-07
"vin.",80,4.387658972014502e-07
"than`",80,4.387658972014502e-07
"ri~",80,4.387658972014502e-07
"desert'",80,4.387658972014502e-07
"coleccion'",80,4.387658972014502e-07
"khac.",80,4.387658972014502e-07
"seccion'",80,4.387658972014502e-07
"alaves'",80,4.387658972014502e-07
"regis'",80,4.387658972014502e-07
"hun`",80,4.387658972014502e-07
"beatrice'",80,4.387658972014502e-07
"nhuc'",79,4.332813234864321e-07
"duperre'",79,4.332813234864321e-07
"arevalo'",79,4.332813234864321e-07
"gra}",79,4.33281323486432e-07
"utilise'",79,4.332813234864321e-07
"ogooue'",79,4.332813234864321e-07
"angela'",79,4.332813234864321e-07
"so'",79,4.332813234864321e-07
"ven?",79,4.332813234864321e-07
"taino'",79,4.332813234864321e-07
"ren'",79,4.332813234864321e-07
"nghen`",78,4.2779674977141394e-07
"alegria'",78,4.2779674977141394e-07
"ferriere`",78,4.2779674977141394e-07
"nam'",78,4.2779674977141394e-07
"evora'",78,4.2779674977141394e-07
"menil'",78,4.2779674977141394e-07
"dore'",78,4.2779674977141394e-07
"dembele'",78,4.2779674977141394e-07
"alarcon'",78,4.2779674977141394e-07
"lui?",78,4.2779674977141394e-07
"guipuzcoa'",78,4.2779674977141394e-07
"pecs'",78,4.2779674977141394e-07
"phinh?",78,4.2779674977141394e-07
"elysees'",77,4.223121760563958e-07
"balazs'",77,4.223121760563958e-07
"valencia`",77,4.223121760563958e-07
"neuquen'",77,4.223121760563958e-07
"nikaya`",77,4.223121760563958e-07
"goia}",77,4.223121760563958e-07
"andras'",77,4.223121760563958e-07
"ram'",77,4.223121760563958e-07
"de'",77,4.223121760563958e-07
"chuo[",77,4.2231217605639586e-07
"gloria'",77,4.223121760563958e-07
"pokedex'",77,4.223121760563958e-07
"chile^",77,4.223121760563958e-07
"tres`",77,4.223121760563958e-07
"annee'",77,4.223121760563958e-07
"redaction'",77,4.223121760563958e-07
"dze^",77,4.223121760563958e-07
"kante'",77,4.223121760563958e-07
"gueret'",76,4.1682760234137767e-07
"zinedine'",76,4.1682760234137767e-07
"cheng'",76,4.1682760234137767e-07
"aereos'",76,4.1682760234137767e-07
"magalhaes~",76,4.1682760234137767e-07
"comedie'",76,4.1682760234137767e-07
"tria.",76,4.1682760234137767e-07
"venevision'",76,4.1682760234137767e-07
"bene'",76,4.1682760234137783e-07
"montbeliard'",76,4.1682760234137767e-07
"inhaxio]",76,4.1682760234137767e-07
"miro'",76,4.1682760234137767e-07
"academico'",76,4.1682760234137767e-07
"alpheraky'",76,4.1682760234137767e-07
"trophee'",76,4.1682760234137767e-07
"timothee'",75,4.1134302862635953e-07
"pieta`",75,4.1134302862635953e-07
"mama'",75,4.113430286263596e-07
"kada'",75,4.1134302862635953e-07
"alayon'",75,4.1134302862635953e-07
"phao`",75,4.1134302862635953e-07
"ua?",75,4.1134302862635953e-07
"hi~",75,4.1134302862635953e-07
"roc'",75,4.1134302862635953e-07
"akademia'",75,4.1134302862635953e-07
"chloe'",74,4.0585845491134145e-07
"zu'",74,4.0585845491134145e-07
"szabo'",74,4.0585845491134145e-07
"nguo[",74,4.0585845491134155e-07
"hao~",74,4.0585845491134145e-07
"maximo'",74,4.0585845491134145e-07
"ministere`",74,4.0585845491134145e-07
"tong?",74,4.0585845491134145e-07
"famalicao~",74,4.0585845491134145e-07
"dwor'",74,4.0585845491134145e-07
"trinite'",74,4.0585845491134145e-07
"bro]",74,4.0585845491134145e-07
"hre^",74,4.0585845491134145e-07
"nhung`",73,4.003738811963233e-07
"khang?",73,4.003738811963233e-07
"peronne'",73,4.003738811963233e-07
"klaksvik'",73,4.003738811963233e-07
"nhay`",73,4.003738811963233e-07
"medard'",73,4.003738811963233e-07
"chavin'",73,4.003738811963233e-07
"tamas'",73,4.003738811963233e-07
"pxquo]",73,4.003738811963233e-07
"robert'",73,4.003738811963233e-07
"charite'",73,4.003738811963233e-07
"thong~",73,4.003738811963233e-07
"podbrezova'",73,4.003738811963233e-07
"dke^",72,3.948893074813052e-07
"litterature'",72,3.948893074813052e-07
"americas'",72,3.948893074813052e-07
"eder'",72,3.948893074813052e-07
"reo'",72,3.948893074813052e-07
"ngie^",72,3.9488930748130523e-07
"alcazar'",72,3.948893074813052e-07
"tambien'",72,3.948893074813052e-07
"palad-",72,3.948893074813052e-07
"adele`",72,3.948893074813052e-07
"tarnow'",72,3.948893074813052e-07
"ce^",72,3.9488930748130533e-07
"thd-",72,3.948893074813052e-07
"kratie'",72,3.948893074813052e-07
"danh'",72,3.948893074813052e-07
"dgd-",72,3.948893074813052e-07
"geza'",72,3.948893074813052e-07
"ano]",72,3.948893074813052e-07
"dua~",72,3.948893074813052e-07
"scene`",71,3.8940473376628704e-07
"xco[",71,3.8940473376628704e-07
"roi?",71,3.8940473376628704e-07
"galeao~",71,3.8940473376628704e-07
"almandariz'",71,3.8940473376628704e-07
"metiers'",71,3.8940473376628704e-07
"nhut.",71,3.8940473376628704e-07
"equipe'",71,3.8940473376628704e-07
"fallen'",71,3.8940473376628704e-07
"quynh?",71,3.8940473376628704e-07
"guarani'",71,3.8940473376628704e-07
"lievin'",71,3.8940473376628704e-07
"piu`",70,3.839201600512689e-07
"ghim`",70,3.839201600512689e-07
"bergueda`",70,3.839201600512689e-07
"anibal'",70,3.839201600512689e-07
"donde'",70,3.8392016005126896e-07
"saenz'",70,3.839201600512689e-07
"elodie'",70,3.839201600512689e-07
"intro]",70,3.839201600512689e-07
"baca{",70,3.839201600512689e-07
"debora'",70,3.839201600512689e-07
"galvez'",70,3.839201600512689e-07
"khoai?",70,3.839201600512689e-07
"ni'",70,3.839201600512689e-07
"khao.",70,3.839201600512689e-07
"verite'",70,3.839201600512689e-07
"rte'",70,3.839201600512689e-07
"president'",70,3.839201600512689e-07
"junin'",70,3.839201600512689e-07
"lom?",70,3.839201600512689e-07
"oai'",70,3.839201600512689e-07
"gat'",69,3.7843558633625077e-07
"pia'",69,3.784355863362508e-07
"bartok'",69,3.7843558633625077e-07
"ga'",69,3.7843558633625077e-07
"xum`",69,3.7843558633625077e-07
"ga.",69,3.7843558633625077e-07
"nomme~",69,3.7843558633625077e-07
"cau`",69,3.7843558633625077e-07
"sao.",69,3.7843558633625077e-07
"pxco]",69,3.784355863362508e-07
"le`",69,3.7843558633625077e-07
"trau?",69,3.7843558633625077e-07
"fere`",69,3.7843558633625077e-07
"tren`",69,3.7843558633625077e-07
"aimee'",69,3.784355863362508e-07
"liberation'",69,3.7843558633625077e-07
"cho~",68,3.729510126212327e-07
"nuc'",68,3.729510126212327e-07
"my?",68,3.729510126212327e-07
"elie'",68,3.729510126212327e-07
"angelique'",68,3.729510126212327e-07
"drobny'",68,3.729510126212327e-07
"gano'",68,3.729510126212327e-07
"ru`",68,3.729510126212327e-07
"ngoac.",68,3.729510126212327e-07
"jaffre'",68,3.729510126212327e-07
"deuxieme`",68,3.729510126212327e-07
"dum`",68,3.729510126212327e-07
"xentimet'",68,3.729510126212327e-07
"neo'",68,3.729510126212327e-07
"rogerio'",68,3.729510126212327e-07
"henriquez'",68,3.729510126212327e-07
"quindio'",68,3.729510126212327e-07
"melie`",68,3.729510126212327e-07
"hradecka'",67,3.6746643890621455e-07
"julia`",67,3.6746643890621455e-07
"salome'",67,3.674664389062145e-07
"velodrome'",67,3.6746643890621455e-07
"top'",67,3.6746643890621455e-07
"kit'",67,3.6746643890621455e-07
"saigo`",67,3.6746643890621455e-07
"le'",67,3.6746643890621455e-07
"botanico'",67,3.6746643890621455e-07
"nia~",67,3.6746643890621455e-07
